u,g,r,i,z,specClass,redshift,redshifterr
19.162561,17.367458,16.478806,16.067804,15.744509,2,0.0821179,0.000173823
19.330425,19.063267,18.993792,18.997461,18.97886,3,1.35891,0.00156448
17.03287,15.867442,15.420808,15.145878,14.986297,2,0.0356235,8.64655e-05
19.27094,19.130686,19.199497,19.052145,19.030153,3,1.72427,0.00203024
18.497898,17.04045,16.242176,15.875692,15.604215,2,0.102963,0.00012586
19.39342,18.324524,17.78029,17.468918,17.296682,2,0.117707,8.85073e-05
17.857613,16.486275,15.672616,15.227182,14.95326,2,0.0287592,0.00010352
18.061386,17.030512,16.606987,16.354889,16.146103,2,0.0236054,0.000104322
18.430374,17.474735,17.141367,16.907494,16.791368,2,0.0523528,8.72844e-05
18.806942,17.81187,17.416525,17.142914,17.014212,2,0.094031,8.61216e-05
17.452547,16.077473,15.534413,15.234642,15.066148,2,0.0414907,0.000152776
18.843056,17.902168,17.575998,17.35666,17.178246,2,0.0230803,9.82258e-05
19.394434,17.932945,17.60676,17.396704,17.598927,2,0.0284636,0.000149275
18.6035,18.433043,18.147497,18.26989,18.316055,3,1.05689,0.00191667
18.760052,16.870958,15.984059,15.585092,15.286445,2,0.0716228,0.000171139
19.162071,17.89182,17.435295,17.18852,17.070534,2,0.0619569,8.16927e-05
19.599085,17.50304,16.557085,16.14948,15.833933,2,0.0887292,0.000150643
18.998682,17.65342,16.998905,16.62587,16.344624,2,0.0314579,9.0444e-05
17.948908,16.126987,15.333335,14.933703,14.656163,2,0.0477657,0.000178391
17.40772,15.5183,14.712635,14.301407,14.011648,2,0.0219219,0.000169625
18.632719,17.011621,16.276846,15.89753,15.633853,2,0.0227088,0.000165508
18.629696,16.905039,16.140629,15.772214,15.487298,2,0.0209745,0.000169454
18.287365,17.14783,16.713194,16.518877,16.506643,2,0.010951,0.000265933
19.269848,17.6154,16.890572,16.540522,16.248247,2,0.0230842,0.000183358
19.400194,17.554928,16.68371,16.269123,15.956464,2,0.0848643,0.0001444
18.202477,16.909899,16.294243,15.976972,15.712616,2,0.0804766,0.000144919
19.387447,17.64129,16.708035,16.25838,15.866274,2,0.11219,0.000155103
19.446918,17.93453,17.270857,16.965187,16.73913,2,0.0246389,0.000142219
18.400911,17.469812,17.220444,17.005768,16.902391,2,0.0525523,8.47869e-05
19.570427,18.082129,17.353363,17.038694,16.800997,2,0.0230863,0.000209894
19.232388,19.188416,18.894655,18.878984,18.987898,3,1.22791,0.00531268
19.051085,17.530031,16.786814,16.355318,16.018288,2,0.0802971,9.40744e-05
17.402294,16.381918,15.932207,15.696483,15.5228815,2,0.0209215,8.92075e-05
18.67254,17.373997,16.656147,16.271637,16.000002,2,0.0762463,9.98748e-05
18.879908,18.58192,18.599804,18.401285,18.424688,3,1.6912,0.00277009
19.25126,17.953182,17.376394,17.050848,16.86919,2,0.0784508,9.38007e-05
16.976889,15.195652,14.74121,14.48933,14.400503,2,0.0032811,9.87341e-05
17.128603,15.164582,14.178749,13.674477,13.251147,2,0.0230745,0.000193029
18.99547,17.624557,17.06752,16.722458,16.502161,2,0.0499129,8.86603e-05
17.658207,16.077623,15.348884,14.98698,14.709481,2,0.0509786,0.000166431
17.603552,16.306513,15.627024,15.231733,14.948644,2,0.0687973,0.000112307
19.504541,17.500925,16.472595,15.974983,15.598608,2,0.104741,0.000216981
19.042976,17.775269,17.228643,16.93518,16.846672,2,0.0782195,0.000113205
19.323874,17.590174,16.711761,16.269773,15.902816,2,0.132632,0.000190756
18.393682,16.996431,16.406864,16.032957,15.798864,2,0.0558713,0.000171309
19.195482,17.888716,17.154726,16.778038,16.514559,2,0.119125,0.000146363
18.215866,17.046797,16.503855,16.141602,15.950053,2,0.0761715,9.45864e-05
18.65396,17.536243,17.17626,16.925087,16.77747,2,0.0760133,7.53177e-05
18.305304,16.925903,16.063671,15.618819,15.237832,2,0.117382,0.000195482
18.240435,17.284689,16.896252,16.569862,16.455786,2,0.0647848,7.93962e-05
18.51407,18.386032,18.23631,18.188148,18.224243,3,1.19338,0.00135901
18.994701,17.625578,16.988482,16.592457,16.322979,2,0.0728109,8.93396e-05
17.722176,16.26176,15.542752,15.164973,14.897319,2,0.0563443,9.78379e-05
19.530767,18.210117,17.389257,16.982386,16.754698,2,0.18397,0.000190597
18.084238,17.159428,16.71526,16.452269,16.278719,2,0.0317288,7.3623e-05
19.466198,18.05794,17.293268,16.884745,16.619999,2,0.115911,0.000160983
18.456161,17.10016,16.433432,16.083378,15.856726,2,0.0653038,8.1274e-05
18.772148,17.828722,17.361753,17.084427,16.903503,2,0.122217,9.99628e-05
19.321404,19.053114,18.84912,18.564053,18.524668,3,1.53342,0.00154033
18.025377,16.362783,15.653615,15.291564,14.9960375,2,0.0342921,0.000148221
18.989845,17.673807,17.164328,16.82934,16.682592,2,0.0719869,0.000114584
19.318748,19.235647,19.023687,19.088057,19.034945,3,1.01109,0.00152902
19.435137,17.49891,16.424696,15.9994545,15.652614,2,0.146477,1.8709868e-18
17.300806,16.483788,16.082993,16.057444,16.023994,2,0.00299776,0.000505986
17.207958,15.677625,14.930164,14.506994,14.208627,2,0.0638228,0.000161207
19.093145,17.39512,16.528568,16.139938,15.799004,2,0.119211,0.000148365
19.359241,17.560034,16.777466,16.338577,15.988023,2,0.064022,0.000178251
19.164951,18.02736,17.314972,16.92945,16.657177,2,0.148786,0.000182677
18.455503,18.359339,18.185331,18.157263,18.202991,3,1.11998,0.00217688
18.601385,16.828959,16.046272,15.675244,15.3823395,2,0.0316759,0.000162082
18.790098,17.647663,17.139694,16.806124,16.656004,2,0.0888626,8.64078e-05
19.433603,18.154325,17.653429,17.349205,17.076305,2,0.0882656,0.000171783
18.424463,17.179712,16.61637,16.252724,16.109468,2,0.0888105,0.000103062
19.53656,18.053404,17.092606,16.643326,16.327253,2,0.160575,0.000117917
18.809406,17.38652,16.675316,16.28711,15.934043,2,0.054176,9.45854e-05
18.250557,16.990318,16.223003,15.754086,15.511617,3,0.0782425,0.00114596
19.377132,18.038187,17.419811,17.063911,16.918653,2,0.120556,0.000210402
18.894306,18.7845,18.693594,18.60505,18.399786,3,2.04526,0.00129817
17.742579,16.406116,15.766902,15.394466,15.153591,2,0.0642095,2.83907e-05
18.427683,17.040276,16.365078,16.004711,15.748667,2,0.063613,0.000162517
18.281113,17.386003,16.92853,16.998926,16.529388,2,0.0539713,3.9271e-05
18.872442,17.758307,17.28528,17.022898,16.965775,2,0.0234666,0.000235683
18.977215,17.113895,16.244953,15.830691,15.543665,2,0.056594,0.000165948
19.378202,17.68794,16.799084,16.367384,16.078173,2,0.131725,0.000137569
17.36909,15.919139,15.292222,14.922978,14.711762,2,0.0626087,0.000149646
18.010952,16.655092,15.978849,15.597317,15.317568,2,0.0571349,8.67914e-05
19.358921,19.237446,19.201117,18.999853,18.887503,3,1.95071,0.00179082
19.547482,18.000568,17.247503,16.87532,16.614388,2,0.106433,0.00012379
19.478724,17.862074,17.184164,16.777208,16.501928,2,0.053354,0.000169734
19.164669,18.142633,17.573586,17.221994,17.005669,2,0.13203,9.59512e-05
19.485996,18.859354,18.457653,18.236937,18.004644,2,0.0290884,3.51944e-05
17.469353,15.685647,14.883223,14.503129,14.175434,2,0.0277619,0.000178181
18.548914,16.63932,15.556384,15.091652,14.714957,2,0.137258,0.000170171
19.19857,17.77038,16.983274,16.59425,16.267084,2,0.140812,0.000137299
18.969128,18.799965,18.884796,18.75181,18.536287,3,0.416064,0.00126103
18.360579,17.029009,16.53263,16.248764,16.115658,2,0.0289171,0.00020927
19.512611,18.22896,17.626757,17.234737,16.998138,2,0.0529076,8.97661e-05
19.485874,17.211102,16.027302,15.550573,15.226179,2,0.170652,0.000165144
18.939205,17.735886,17.281353,16.963566,16.82887,2,0.0815719,8.09795e-05
19.461857,17.720856,16.856998,16.457518,16.157772,2,0.109152,0.000146782
18.764591,18.439026,18.320984,18.238308,18.032684,3,2.09868,0.00152024
19.385164,17.914555,16.973864,16.538965,16.264166,2,0.160768,0.000145293
18.22548,18.123867,17.864208,17.93164,18.093538,3,1.1994,0.00169779
18.761692,17.285719,16.553986,16.14608,15.88294,2,0.0930988,0.000145825
19.13406,17.50406,16.724924,16.360172,16.07993,2,0.0624812,0.000149933
18.672142,18.343582,17.99988,17.92945,17.837109,3,1.05422,0.000410589
18.843159,17.734226,17.267742,16.969355,16.75973,2,0.0626799,8.17168e-05
19.431005,17.957027,17.228445,16.747894,16.48167,2,0.0871675,9.2336e-05
19.147255,17.320805,16.3487,15.909527,15.587518,2,0.107566,0.000163296
19.207827,18.755392,18.695261,18.783401,18.586828,3,0.809795,0.00290412
19.31638,19.090752,19.098904,18.927668,18.903473,3,1.77003,0.00220258
18.91177,17.684454,17.198856,16.868595,16.698076,2,0.0759194,8.60259e-05
18.810184,17.339916,16.650303,16.261587,16.004442,2,0.11349,0.000135614
19.426851,18.144375,17.338829,16.852478,16.48872,2,0.0715394,0.000980415
19.345278,18.390131,17.793217,17.447872,17.23555,2,0.165435,9.80775e-05
19.215872,19.05838,18.912283,18.694723,18.735271,3,1.51954,0.00223368
17.85698,16.794361,16.396173,16.180988,16.042519,2,0.0254044,0.000106792
19.413502,18.054415,17.401133,17.022017,16.69143,2,0.0671377,0.00016505
19.254847,18.099014,17.527834,17.208849,17.003593,2,0.099684,0.000118764
18.134756,16.386019,15.558991,15.166507,14.888673,2,0.058629,0.000153988
18.414091,17.083927,16.376146,16.009165,15.74895,2,0.0868162,0.00015147
18.639465,17.234535,16.510662,16.173334,15.856395,2,0.0262156,0.000209521
16.875612,14.840946,13.96859,13.542985,13.207384,2,0.0597723,0.000201129
18.917542,17.568548,16.950855,16.59089,16.312262,2,0.0663066,0.000198493
16.314077,15.38248,14.959398,14.7511635,14.575972,2,0.0170773,8.19025e-05
19.502066,18.228188,17.682056,17.313076,17.082413,2,0.0654166,9.29151e-05
19.280842,18.17842,17.774557,17.546642,17.359182,2,0.0257205,0.000117008
19.538683,19.401922,19.213396,18.781385,18.777344,3,1.89098,0.00222391
19.105757,17.960203,17.307201,16.94373,16.71927,2,0.122668,0.00011038
19.124846,18.867094,18.833632,18.675486,18.767376,3,1.4941,0.00172464
18.489971,16.624062,15.775766,15.355951,15.047874,2,0.04283,0.000189025
17.777819,16.750467,16.301765,16.073338,15.918197,2,0.0171651,0.000115325
19.069868,17.9889,17.61793,17.342476,17.203661,2,0.0803794,8.77794e-05
17.980978,16.180035,15.367809,14.995935,14.711533,2,0.0606694,0.000166482
19.50999,17.602814,16.555344,16.10736,15.771507,2,0.130692,0.000145124
18.515648,17.225838,16.666676,16.349928,16.131306,2,0.061005,0.000181659
18.493025,17.314129,16.781841,16.456617,16.24838,2,0.0989029,0.000200661
18.717007,17.2009,16.597551,16.288599,16.146729,2,0.110851,0.000138004
19.29083,17.525253,16.657688,16.280119,15.919717,2,0.0605377,0.000167296
19.06749,18.053476,17.625366,17.36962,17.223833,2,0.0607552,8.99693e-05
18.65978,17.178476,16.444704,16.061123,15.736839,2,0.101337,0.00017763
17.830837,16.656591,16.082094,15.780982,15.509805,2,0.0391608,9.24938e-05
19.263855,17.507238,16.73156,16.284054,15.912278,2,0.0604049,0.000184705
19.565552,18.355675,17.559582,17.116432,16.838512,2,0.128326,0.000102124
19.418634,19.008179,18.984129,18.883045,18.766493,3,0.709951,0.00141792
19.281475,17.651024,16.839626,16.434864,16.198439,2,0.0983357,0.000173472
19.183722,18.917088,18.89616,18.66438,18.514656,3,0.449004,0.00143167
19.493816,17.880426,16.973867,16.545185,16.234709,2,0.161795,0.000155348
17.817919,16.536943,16.01571,15.751076,15.561986,2,0.0257881,0.000216119
19.018562,17.83729,17.498764,17.238434,17.101635,2,0.0423998,0.000109879
19.500986,18.07213,17.228273,16.811586,16.498777,2,0.130675,0.000136727
17.588684,16.377014,16.026457,15.826063,15.72904,2,0.0204239,0.000101047
19.433636,17.596825,16.642748,16.239784,15.926971,2,0.0988864,0.00015223
18.95186,17.997374,17.730001,17.55554,17.496239,2,0.0293249,7.69487e-05
18.324368,16.24038,15.186628,14.737836,14.369183,2,0.129245,0.000166395
16.907804,15.605937,14.997961,14.667004,14.405518,2,0.0277647,4.03737e-05
18.45194,17.325905,16.90931,16.649693,16.47756,2,0.0406567,8.24595e-05
17.807796,16.369146,15.74562,15.3347435,15.058788,2,0.0612133,8.41064e-05
17.196936,15.446812,14.570669,14.07946,13.687132,2,0.0171754,0.000165163
19.233292,17.75201,16.906618,16.482693,16.15616,2,0.0989951,0.000155935
18.773386,17.591242,17.06732,16.714754,16.52627,2,0.0603527,7.65321e-05
19.475813,18.351316,17.615839,17.2407,16.977861,2,0.186102,0.000116022
18.522135,17.821753,17.657328,17.530098,17.432669,2,0.0275114,9.82843e-05
19.535517,17.97636,17.10728,16.67905,16.441778,2,0.191372,0.000178141
19.495916,18.290682,17.724419,17.335512,17.180918,2,0.101154,5.22176e-05
19.220808,17.797182,16.896248,16.45253,16.104465,2,0.158904,0.000175467
19.387934,18.17168,17.768864,17.478617,17.337227,2,0.0746275,7.9759e-05
19.075073,17.77342,17.197922,16.861214,16.634075,2,0.0667927,9.82624e-05
19.07593,17.938217,17.482752,17.150103,16.979034,2,0.0808496,7.77076e-05
17.410162,16.041502,15.337481,14.9436035,14.682044,2,0.0810759,0.000160896
18.648396,17.708199,16.775066,16.286951,15.94712,2,0.0899995,7.02058e-05
19.368715,17.916336,17.147186,16.732643,16.461784,2,0.0900113,0.000195153
18.37941,17.39515,16.99539,16.822124,16.7252,2,0.0260811,8.90792e-05
17.386196,15.926616,15.361965,14.93122,14.650427,2,0.0428776,8.85848e-05
16.155777,14.855647,14.331411,14.063606,13.842136,2,0.0260719,9.42208e-05
19.056585,17.260931,16.429998,16.040232,15.737482,2,0.0670638,0.000147512
18.454908,17.268564,16.718689,16.414679,16.213514,2,0.0609859,8.92502e-05
19.41199,17.845228,17.041986,16.62264,16.351736,2,0.0822648,0.000176893
19.453794,19.202824,19.13062,19.102648,18.962755,3,2.17466,0.00194426
19.547237,18.253445,17.596292,17.146143,16.889069,2,0.0811967,8.87356e-05
18.210655,17.340034,16.750954,16.288696,16.080143,2,0.124444,0.000844806
17.641068,15.672143,14.856185,14.455625,14.175304,2,0.061052,0.00016679
18.687252,16.776573,15.881919,15.468404,15.173789,2,0.0607292,0.000176309
19.54946,17.839588,16.987452,16.574139,16.251293,2,0.0597701,0.000157025
19.413313,17.842733,17.140238,16.799576,16.549553,2,0.0748588,0.000140765
17.897655,16.822342,16.367413,16.031076,15.892279,2,0.0622795,8.31914e-05
18.843191,18.491394,18.218573,18.175205,18.03695,3,0.703198,0.00102225
19.157087,17.88076,17.396185,17.118193,16.970255,2,0.0409323,8.30687e-05
18.553118,16.657623,15.851464,15.443034,15.148654,2,0.0749071,0.00017266
17.864902,16.852446,16.52153,16.229261,16.158289,2,0.0948208,4.02883e-05
19.124865,17.919767,17.5368,17.399855,17.3426,2,0.0260829,0.0001114
19.565691,19.331114,19.01658,18.88477,18.914555,3,1.5532,0.00168279
17.812601,17.604801,17.633333,17.593733,17.603998,3,0.727226,0.00153568
18.038557,16.27309,15.464818,15.064919,14.758828,2,0.0418409,0.000166257
19.30803,17.734306,17.04534,16.643745,16.390862,2,0.0748163,0.000153981
19.250763,17.940895,17.402254,17.03122,16.833675,2,0.0608392,8.89604e-05
19.257507,18.103043,17.388412,16.961266,16.694687,2,0.165036,0.000190981
19.070837,17.935112,17.388762,17.09901,16.968006,2,0.137074,5.98549e-05
17.695955,15.703321,14.8096,14.34685,14.055554,2,0.064568,0.000197775
18.775059,17.509079,16.837467,16.433378,16.216942,2,0.0642199,9.35029e-05
18.583128,17.3396,16.71789,16.35236,16.159834,2,0.0818512,0.000165742
19.519642,17.549248,16.653849,16.25095,15.922088,2,0.0857644,0.000150206
19.559427,17.869846,16.832224,16.385803,16.046896,2,0.183673,0.000153896
19.049067,17.957554,17.596466,17.347101,17.212029,2,0.0615818,7.22437e-05
18.810575,16.836956,15.900367,15.480812,15.166709,2,0.0817006,0.000173718
19.055828,17.784105,17.138443,16.754084,16.543886,2,0.125743,5.63367e-05
18.334314,16.486103,15.69226,15.319681,15.051599,2,0.0429356,0.000163385
19.55981,17.890947,17.078386,16.711346,16.419365,2,0.0423926,0.000140937
18.071241,16.804117,16.296143,15.994309,15.718246,2,0.0427601,9.35812e-05
18.548796,17.187141,16.483091,16.097878,15.839603,2,0.0926437,0.000159472
18.920092,17.946278,17.469597,17.123512,16.87376,2,0.0462797,3.1423e-05
17.927221,16.250479,15.459086,15.029461,14.683637,2,0.0423358,9.51206e-05
17.253172,16.397495,16.056288,15.773099,15.569546,2,0.0425967,9.13158e-05
17.497684,16.267982,15.84658,15.528326,15.409849,2,0.0612689,8.12989e-05
17.233156,15.811668,15.210367,14.901388,14.7335005,2,0.0416812,0.000146387
18.660734,18.147705,17.670887,17.352377,17.141384,2,0.244606,0.000989376
19.06049,17.74712,17.118963,16.822199,16.557331,2,0.0686644,0.000227816
15.512119,14.628454,14.302702,14.198121,14.082921,2,0.00736182,6.79103e-06
18.912954,17.042213,16.139004,15.7260275,15.411595,2,0.08723,0.000163021
18.433662,17.498062,17.084404,16.708246,16.62151,2,0.0904367,4.38496e-05
19.434464,18.065222,17.282084,16.902155,16.591255,2,0.151124,0.00014052
19.339201,17.82557,16.968742,16.537254,16.22403,2,0.155296,0.000169661
19.118542,17.256842,16.329805,15.930313,15.598445,2,0.0847346,0.000173255
18.940712,17.47225,16.794353,16.466396,16.20024,2,0.0312471,0.000146535
19.045626,17.61091,16.748808,16.277174,15.9233885,2,0.0692473,9.51308e-05
19.009201,17.294905,16.47613,16.10706,15.811053,2,0.0695585,0.0001552
19.34074,18.113792,17.592049,17.265516,17.066114,2,0.090307,0.000204453
19.425993,17.939894,17.152058,16.733389,16.445255,2,0.0848173,0.000169429
19.45978,17.981276,17.029211,16.542423,16.210766,2,0.153584,0.000196385
15.374426,13.54716,12.760679,12.342976,12.0218935,2,0.0076865,0.000160415
19.065187,18.031008,17.579966,17.225965,17.094114,2,0.0757232,8.32306e-05
19.566286,19.317137,19.026619,18.715834,18.329515,3,0.399736,0.0012145
18.954363,17.881664,17.441324,17.157505,17.018295,2,0.069181,7.37934e-05
17.500051,17.517775,17.253965,17.824604,17.767542,2,0.0076981,8.16768e-06
18.629726,16.942204,16.02759,15.507634,15.124345,2,0.0690463,0.000124165
19.519413,19.492622,19.549084,19.30586,19.365484,3,1.8756,0.00163198
19.419558,18.278782,17.70498,17.373846,17.153599,2,0.126245,0.000101417
19.025423,17.78431,17.197628,16.828005,16.57338,2,0.0899778,9.07e-05
16.433563,15.1937065,14.561893,14.232499,13.963924,2,0.0311133,9.58367e-05
17.53351,16.324068,15.738174,15.401872,15.183761,2,0.0533242,0.000139602
19.569407,18.255583,17.463043,17.041029,16.767303,2,0.152675,0.000152709
19.584265,17.605223,16.510014,16.075718,15.717579,2,0.129309,0.000167414
19.200005,17.862022,17.20629,16.829414,16.605087,2,0.108564,0.000148642
19.425682,18.10072,17.371521,16.92769,16.653156,2,0.14162,0.000106081
18.939135,17.775064,17.316072,16.986675,16.843884,2,0.0529074,8.15115e-05
18.227482,17.908445,17.947378,18.021116,17.903276,3,0.732444,0.00116894
19.164782,17.747137,17.003452,16.614738,16.380762,2,0.130354,0.000154859
19.1733,18.419779,18.21884,18.013088,17.904282,2,0.0391683,7.90046e-05
18.44347,16.753647,15.969605,15.56711,15.287084,2,0.0391085,0.000151797
18.541004,17.362047,16.83874,16.460264,16.306957,2,0.0692408,8.1746e-05
19.272938,19.124699,18.972038,18.780922,18.792353,3,1.43994,0.00163259
18.13185,17.98322,17.814636,17.66782,17.661802,3,0.241297,0.00104614
17.759556,16.44854,15.790681,15.407287,15.151506,2,0.0606536,8.4545e-05
19.595957,17.925367,17.11977,16.710833,16.398342,2,0.0431183,0.000155699
17.599354,17.69943,17.589256,17.480465,17.220451,3,0.256359,0.00158477
18.476236,17.379728,16.889359,16.638504,16.437254,2,0.0687795,8.34112e-05
19.120167,17.95472,17.48016,17.187704,17.032907,2,0.0834584,8.46491e-05
16.441538,14.876077,14.101124,13.699646,13.431315,2,0.026518,0.000163081
19.078274,18.839987,18.828148,18.600082,18.698767,3,1.60291,0.0038496
19.396309,18.52626,17.99626,17.6958,17.50284,2,0.214693,3.80908e-05
19.395687,18.303486,17.824291,17.597689,17.464495,2,0.027584,0.000103618
19.03677,18.04296,17.643978,17.397379,17.360579,2,0.0315523,8.40708e-05
19.375177,18.190414,17.642324,17.320446,17.094313,2,0.120888,9.617e-05
17.894264,16.787266,16.313606,16.04924,15.822076,2,0.0409675,0.000102508
19.29905,18.920105,18.66299,18.536375,18.328161,3,2.04726,0.000947077
19.151726,18.098015,17.71003,17.418602,17.298744,2,0.0763315,7.97357e-05
18.720062,17.693481,17.283638,16.983475,16.857353,2,0.0769169,7.01653e-05
18.680677,17.183977,16.43275,16.041754,15.755513,2,0.107697,0.000121836
19.017366,17.49498,16.690277,16.31345,15.999662,2,0.0780241,0.000150998
18.03302,16.156837,15.270002,14.836215,14.534007,2,0.0601257,0.000164705
18.968403,17.762112,17.090431,16.697254,16.40113,2,0.0394632,0.000103337
18.75464,18.652473,18.396603,18.40586,18.491796,3,1.10387,0.00164944
18.59985,18.451984,18.478266,18.321045,18.315197,3,1.67805,0.00208753
19.00226,17.35131,16.329086,15.809108,15.433092,2,0.149965,0.000150126
18.257357,17.332151,17.011215,16.680529,16.608006,2,0.0760738,7.56505e-05
16.76967,15.565754,14.963728,14.63944,14.349538,2,0.0289833,8.46488e-05
18.684649,17.7963,17.388945,17.193619,17.117664,2,0.0808987,9.12092e-05
18.336748,17.333097,16.823008,16.61331,17.220503,2,0.0475646,7.84078e-05
18.248264,16.698086,16.010809,15.587465,15.293929,2,0.0450422,9.18312e-05
18.276157,17.888878,17.784807,17.69935,17.48989,3,6.829394e-33,4077350000000.0
19.026674,17.005981,16.05748,15.61727,15.270969,2,0.0737401,0.000178136
19.0123,17.419302,16.581575,16.132425,15.780149,2,0.114644,0.000149955
19.367138,17.663351,16.768816,16.327032,15.963006,2,0.115178,0.000121274
19.393667,17.84588,17.071163,16.669373,16.342136,2,0.0966203,0.000134815
18.70554,17.61584,17.301756,17.081493,16.958788,2,0.0741071,8.6243e-05
18.699509,17.377728,16.901783,16.588879,16.410759,2,0.0743405,9.46912e-05
17.091915,15.663724,15.021895,14.669888,14.461824,2,0.0345717,0.000150502
19.038942,17.383602,16.527365,16.102821,15.796337,2,0.111258,6.810357e-33
18.579157,16.627117,15.684167,15.257371,14.903675,2,0.0736922,0.000160593
18.05807,16.479368,15.697016,15.270769,14.98193,2,0.075348,0.000174293
18.327135,17.202353,16.785944,16.448105,16.323826,2,0.0774688,8.25697e-05
19.527637,18.173363,17.435118,17.033308,16.77452,2,0.095778,0.000219459
19.540554,17.585968,16.651207,16.227434,15.854464,2,0.0758085,0.000159993
19.408058,17.532667,16.69303,16.289862,15.968181,2,0.0627476,0.000154993
18.023579,16.931791,16.561796,16.348347,16.2072,2,0.0218953,9.6527e-05
17.712978,15.723106,14.824475,14.37794,14.033762,2,0.0627445,0.000205816
18.520391,17.502739,17.081282,16.962458,16.918436,2,0.017411,0.000161293
19.432766,17.628038,16.706007,16.287306,15.964724,2,0.0778061,0.000172478
18.767538,16.954533,16.148138,15.728877,15.423996,2,0.0935526,0.000141711
18.920246,17.836864,17.238846,16.913624,16.689257,2,0.127655,5.55805e-05
19.412262,18.224016,17.46758,17.042557,16.791037,2,0.152998,9.55713e-05
19.007387,18.226707,17.738733,17.337412,17.254005,2,0.171079,4.7626e-05
19.49043,18.328379,17.741743,17.467323,17.255447,2,0.0784384,0.000117827
17.515413,16.28273,15.712628,15.373469,15.140107,2,0.0543054,0.000110268
19.4217,17.981066,17.16425,16.730974,16.41792,2,0.0781193,0.000175469
19.389694,17.979279,17.371931,17.078938,16.82844,2,0.0563331,9.09693e-05
19.37409,17.93729,17.32506,17.077055,16.909412,2,0.0538653,0.000171894
18.62213,17.617859,17.140444,16.852865,16.71557,2,0.0537314,8.14842e-05
17.445932,15.479729,14.610124,14.20636,13.883558,2,0.0532417,0.000183951
18.376825,16.451023,15.531184,15.125655,14.775257,2,0.0541196,0.000172706
18.4679,16.512503,15.609703,15.207034,14.89247,2,0.0545795,0.000159683
17.982536,16.091759,15.204333,14.799838,14.467711,2,0.0545752,0.000174841
19.34807,18.102283,17.472036,17.135216,16.884048,2,0.111362,0.000168151
18.890226,17.021587,16.171555,15.782548,15.4601145,2,0.0500522,0.000170379
19.019232,18.734232,18.797415,18.579824,18.407387,3,0.492772,0.0016015
19.402102,17.534458,16.583416,16.160952,15.851878,2,0.101374,0.000160536
19.1919,17.949884,17.422764,17.075941,16.92152,2,0.0749651,8.62396e-05
19.212225,19.21341,18.866045,18.857758,18.979782,3,1.34429,0.00263623
18.800789,17.192484,16.290445,15.818681,15.469954,2,0.106302,0.000172068
18.275614,16.836784,16.145864,15.743145,15.469457,2,0.0460037,8.46378e-05
18.387163,16.76647,15.991747,15.597929,15.281151,2,0.0515836,0.000168938
19.186329,17.435717,16.673758,16.293291,16.005854,2,0.0544802,0.000163728
18.420578,16.548347,15.655273,15.219108,14.828771,2,0.0524314,0.000173019
18.72212,16.954382,16.138653,15.715711,15.409908,2,0.0499317,0.000148439
19.392689,18.165768,17.580359,17.233871,16.993507,2,0.0513074,9.99296e-05
19.32437,17.403276,16.564892,16.19916,15.921094,2,0.0547835,0.000145905
19.150116,17.990225,17.459335,17.150871,17.048016,2,0.0891591,0.000106948
19.122766,19.089874,18.801952,18.402716,18.35001,3,0.23418,0.00110911
19.432484,17.846292,16.990404,16.572582,16.246435,2,1.2638872e-36,1.1903404e-24
18.146994,16.4855,15.70288,15.2559395,14.906255,2,0.0459713,0.000183614
18.649973,17.534637,17.040796,16.697472,16.538052,2,0.118344,4.29773e-05
18.501463,17.46112,17.09329,16.8298,16.798525,2,0.118679,4.90323e-05
18.474056,16.686983,15.82777,15.419945,15.109283,2,0.0438221,0.000225367
19.587387,17.408339,16.333555,15.88289,15.486329,2,0.117715,0.000172711
17.67541,16.529749,16.050924,15.734078,15.539143,2,0.0466305,8.81817e-05
19.310383,18.188059,17.741186,17.447231,17.2739,2,0.0472179,7.60902e-05
17.523643,15.518327,14.622837,14.181878,13.849021,2,0.0418908,0.000196998
19.110218,18.015312,17.692396,17.458847,17.34144,2,0.0450727,7.05128e-05
19.176334,17.381083,16.56453,16.183176,15.922505,2,0.042457,0.000168014
19.190483,17.42769,16.59801,16.20084,15.904407,2,0.0450972,0.000164597
19.49504,17.647078,16.820135,16.416765,16.111818,2,0.044152,0.000158099
19.599281,17.94259,17.17618,16.809608,16.550776,2,0.0451028,0.000148848
19.351566,17.618652,16.872114,16.504446,16.25012,2,0.0454488,0.000149167
19.42466,19.040081,18.515608,18.28767,18.01059,3,1.27628,0.00168835
17.877007,15.720663,14.867313,14.455044,14.146691,2,0.0423916,0.000183729
18.676537,17.489891,16.74916,16.367292,16.108011,2,0.120063,0.000108725
18.966593,18.68102,18.667046,18.862383,18.758041,3,0.845947,0.00190619
19.085556,17.760754,17.168379,16.833265,16.65636,2,0.0681817,0.000162472
18.763353,18.5695,18.451574,18.298655,18.409073,3,1.49839,0.00197843
17.752054,17.539993,17.31489,17.311409,17.37249,3,1.28383,0.0023952
19.047033,18.217056,18.051142,17.910124,17.81446,2,0.0445065,8.85503e-05
18.990292,17.046446,16.186707,15.79511,15.491024,2,0.0554221,0.00016541
18.300516,17.02517,16.348457,15.996339,15.788464,2,0.0452772,7.65723e-05
19.351955,19.048351,18.841131,18.784615,18.802427,3,1.40475,0.0016386
17.91076,16.559244,15.962401,15.665056,15.448427,2,0.0332202,0.000146586
